http://seabase.core.cli.mbl.edu/transcript/52555;http://seabase.core.cli.mbl.edu/transcript/21568
http://seabase.core.cli.mbl.edu/transcript/52555;http://seabase.core.cli.mbl.edu/transcript/39614
http://seabase.core.cli.mbl.edu/transcript/52555;http://seabase.core.cli.mbl.edu/transcript/29833
http://seabase.core.cli.mbl.edu/transcript/52555;http://seabase.core.cli.mbl.edu/transcript/39927
http://seabase.core.cli.mbl.edu/transcript/52555;http://seabase.core.cli.mbl.edu/transcript/39926
http://seabase.core.cli.mbl.edu/transcript/52555;http://seabase.core.cli.mbl.edu/transcript/39774
http://seabase.core.cli.mbl.edu/transcript/52555;http://seabase.core.cli.mbl.edu/transcript/40276
http://seabase.core.cli.mbl.edu/transcript/52555;http://seabase.core.cli.mbl.edu/transcript/84999
http://seabase.core.cli.mbl.edu/transcript/70413;http://seabase.core.cli.mbl.edu/transcript/119914
http://seabase.core.cli.mbl.edu/transcript/95671;http://seabase.core.cli.mbl.edu/transcript/113261
http://seabase.core.cli.mbl.edu/transcript/95671;http://seabase.core.cli.mbl.edu/transcript/49099
http://seabase.core.cli.mbl.edu/transcript/95671;http://seabase.core.cli.mbl.edu/transcript/56189
http://seabase.core.cli.mbl.edu/transcript/95671;http://seabase.core.cli.mbl.edu/transcript/56190
http://seabase.core.cli.mbl.edu/transcript/44020;http://seabase.core.cli.mbl.edu/transcript/19230
http://seabase.core.cli.mbl.edu/transcript/52571;http://seabase.core.cli.mbl.edu/transcript/85886
http://seabase.core.cli.mbl.edu/transcript/52571;http://seabase.core.cli.mbl.edu/transcript/85887
http://seabase.core.cli.mbl.edu/transcript/61243;http://seabase.core.cli.mbl.edu/transcript/119971
http://seabase.core.cli.mbl.edu/transcript/61243;http://seabase.core.cli.mbl.edu/transcript/23632
http://seabase.core.cli.mbl.edu/transcript/88031;http://seabase.core.cli.mbl.edu/transcript/60703
http://seabase.core.cli.mbl.edu/transcript/88031;http://seabase.core.cli.mbl.edu/transcript/43176
http://seabase.core.cli.mbl.edu/transcript/88031;http://seabase.core.cli.mbl.edu/transcript/51636
http://seabase.core.cli.mbl.edu/transcript/88031;http://seabase.core.cli.mbl.edu/transcript/44293
http://seabase.core.cli.mbl.edu/transcript/88031;http://seabase.core.cli.mbl.edu/transcript/44295
http://seabase.core.cli.mbl.edu/transcript/88031;http://seabase.core.cli.mbl.edu/transcript/47692
http://seabase.core.cli.mbl.edu/transcript/88031;http://seabase.core.cli.mbl.edu/transcript/22065
http://seabase.core.cli.mbl.edu/transcript/78205;http://seabase.core.cli.mbl.edu/transcript/105173
http://seabase.core.cli.mbl.edu/transcript/78205;http://seabase.core.cli.mbl.edu/transcript/52707
http://seabase.core.cli.mbl.edu/transcript/78205;http://seabase.core.cli.mbl.edu/transcript/35000
http://seabase.core.cli.mbl.edu/transcript/78205;http://seabase.core.cli.mbl.edu/transcript/34938
http://seabase.core.cli.mbl.edu/transcript/78205;http://seabase.core.cli.mbl.edu/transcript/53002
http://seabase.core.cli.mbl.edu/transcript/78205;http://seabase.core.cli.mbl.edu/transcript/25651
http://seabase.core.cli.mbl.edu/transcript/78205;http://seabase.core.cli.mbl.edu/transcript/79227
http://seabase.core.cli.mbl.edu/transcript/78205;http://seabase.core.cli.mbl.edu/transcript/51613
http://seabase.core.cli.mbl.edu/transcript/78205;http://seabase.core.cli.mbl.edu/transcript/44745
http://seabase.core.cli.mbl.edu/transcript/78205;http://seabase.core.cli.mbl.edu/transcript/36682
http://seabase.core.cli.mbl.edu/transcript/78205;http://seabase.core.cli.mbl.edu/transcript/59305
http://seabase.core.cli.mbl.edu/transcript/78205;http://seabase.core.cli.mbl.edu/transcript/10901
http://seabase.core.cli.mbl.edu/transcript/78205;http://seabase.core.cli.mbl.edu/transcript/41975
http://seabase.core.cli.mbl.edu/transcript/78205;http://seabase.core.cli.mbl.edu/transcript/58375
http://seabase.core.cli.mbl.edu/transcript/78205;http://seabase.core.cli.mbl.edu/transcript/42808
http://seabase.core.cli.mbl.edu/transcript/78205;http://seabase.core.cli.mbl.edu/transcript/58010
http://seabase.core.cli.mbl.edu/transcript/78205;http://seabase.core.cli.mbl.edu/transcript/33953
http://seabase.core.cli.mbl.edu/transcript/78205;http://seabase.core.cli.mbl.edu/transcript/42274
http://seabase.core.cli.mbl.edu/transcript/78205;http://seabase.core.cli.mbl.edu/transcript/42275
http://seabase.core.cli.mbl.edu/transcript/78205;http://seabase.core.cli.mbl.edu/transcript/56486
http://seabase.core.cli.mbl.edu/transcript/78205;http://seabase.core.cli.mbl.edu/transcript/73899
http://seabase.core.cli.mbl.edu/transcript/78205;http://seabase.core.cli.mbl.edu/transcript/73901
http://seabase.core.cli.mbl.edu/transcript/78205;http://seabase.core.cli.mbl.edu/transcript/66519
http://seabase.core.cli.mbl.edu/transcript/78205;http://seabase.core.cli.mbl.edu/transcript/65731
http://seabase.core.cli.mbl.edu/transcript/78205;http://seabase.core.cli.mbl.edu/transcript/109280
http://seabase.core.cli.mbl.edu/transcript/78205;http://seabase.core.cli.mbl.edu/transcript/57114
http://seabase.core.cli.mbl.edu/transcript/78205;http://seabase.core.cli.mbl.edu/transcript/90289
http://seabase.core.cli.mbl.edu/transcript/78205;http://seabase.core.cli.mbl.edu/transcript/75010
http://seabase.core.cli.mbl.edu/transcript/78205;http://seabase.core.cli.mbl.edu/transcript/109612
http://seabase.core.cli.mbl.edu/transcript/78205;http://seabase.core.cli.mbl.edu/transcript/5307
http://seabase.core.cli.mbl.edu/transcript/78205;http://seabase.core.cli.mbl.edu/transcript/82055
http://seabase.core.cli.mbl.edu/transcript/78205;http://seabase.core.cli.mbl.edu/transcript/98822
http://seabase.core.cli.mbl.edu/transcript/78205;http://seabase.core.cli.mbl.edu/transcript/63441
http://seabase.core.cli.mbl.edu/transcript/78205;http://seabase.core.cli.mbl.edu/transcript/32047
http://seabase.core.cli.mbl.edu/transcript/78205;http://seabase.core.cli.mbl.edu/transcript/32048
http://seabase.core.cli.mbl.edu/transcript/78205;http://seabase.core.cli.mbl.edu/transcript/61980
http://seabase.core.cli.mbl.edu/transcript/78205;http://seabase.core.cli.mbl.edu/transcript/53366
http://seabase.core.cli.mbl.edu/transcript/78205;http://seabase.core.cli.mbl.edu/transcript/53914
http://seabase.core.cli.mbl.edu/transcript/78205;http://seabase.core.cli.mbl.edu/transcript/31049
http://seabase.core.cli.mbl.edu/transcript/78205;http://seabase.core.cli.mbl.edu/transcript/31026
http://seabase.core.cli.mbl.edu/transcript/78205;http://seabase.core.cli.mbl.edu/transcript/31027
http://seabase.core.cli.mbl.edu/transcript/78205;http://seabase.core.cli.mbl.edu/transcript/53779
http://seabase.core.cli.mbl.edu/transcript/78205;http://seabase.core.cli.mbl.edu/transcript/92881
http://seabase.core.cli.mbl.edu/transcript/78205;http://seabase.core.cli.mbl.edu/transcript/7796
http://seabase.core.cli.mbl.edu/transcript/44024;http://seabase.core.cli.mbl.edu/transcript/52735
http://seabase.core.cli.mbl.edu/transcript/44024;http://seabase.core.cli.mbl.edu/transcript/52664
http://seabase.core.cli.mbl.edu/transcript/44024;http://seabase.core.cli.mbl.edu/transcript/34997
http://seabase.core.cli.mbl.edu/transcript/44024;http://seabase.core.cli.mbl.edu/transcript/35000
http://seabase.core.cli.mbl.edu/transcript/44024;http://seabase.core.cli.mbl.edu/transcript/34938
http://seabase.core.cli.mbl.edu/transcript/44024;http://seabase.core.cli.mbl.edu/transcript/43143
http://seabase.core.cli.mbl.edu/transcript/44024;http://seabase.core.cli.mbl.edu/transcript/113596
http://seabase.core.cli.mbl.edu/transcript/44024;http://seabase.core.cli.mbl.edu/transcript/44838
http://seabase.core.cli.mbl.edu/transcript/44024;http://seabase.core.cli.mbl.edu/transcript/71630
http://seabase.core.cli.mbl.edu/transcript/44024;http://seabase.core.cli.mbl.edu/transcript/51613
http://seabase.core.cli.mbl.edu/transcript/44024;http://seabase.core.cli.mbl.edu/transcript/59975
http://seabase.core.cli.mbl.edu/transcript/44024;http://seabase.core.cli.mbl.edu/transcript/36679
http://seabase.core.cli.mbl.edu/transcript/44024;http://seabase.core.cli.mbl.edu/transcript/36681
http://seabase.core.cli.mbl.edu/transcript/44024;http://seabase.core.cli.mbl.edu/transcript/36515
http://seabase.core.cli.mbl.edu/transcript/44024;http://seabase.core.cli.mbl.edu/transcript/24897
http://seabase.core.cli.mbl.edu/transcript/44024;http://seabase.core.cli.mbl.edu/transcript/10901
http://seabase.core.cli.mbl.edu/transcript/44024;http://seabase.core.cli.mbl.edu/transcript/33211
http://seabase.core.cli.mbl.edu/transcript/44024;http://seabase.core.cli.mbl.edu/transcript/90012
http://seabase.core.cli.mbl.edu/transcript/44024;http://seabase.core.cli.mbl.edu/transcript/3039
http://seabase.core.cli.mbl.edu/transcript/44024;http://seabase.core.cli.mbl.edu/transcript/58375
http://seabase.core.cli.mbl.edu/transcript/44024;http://seabase.core.cli.mbl.edu/transcript/58370
http://seabase.core.cli.mbl.edu/transcript/44024;http://seabase.core.cli.mbl.edu/transcript/58371
http://seabase.core.cli.mbl.edu/transcript/44024;http://seabase.core.cli.mbl.edu/transcript/58368
http://seabase.core.cli.mbl.edu/transcript/44024;http://seabase.core.cli.mbl.edu/transcript/58369
http://seabase.core.cli.mbl.edu/transcript/44024;http://seabase.core.cli.mbl.edu/transcript/34130
http://seabase.core.cli.mbl.edu/transcript/44024;http://seabase.core.cli.mbl.edu/transcript/27310
http://seabase.core.cli.mbl.edu/transcript/44024;http://seabase.core.cli.mbl.edu/transcript/27272
http://seabase.core.cli.mbl.edu/transcript/44024;http://seabase.core.cli.mbl.edu/transcript/27271
http://seabase.core.cli.mbl.edu/transcript/44024;http://seabase.core.cli.mbl.edu/transcript/58010
http://seabase.core.cli.mbl.edu/transcript/44024;http://seabase.core.cli.mbl.edu/transcript/42274
http://seabase.core.cli.mbl.edu/transcript/44024;http://seabase.core.cli.mbl.edu/transcript/34724
http://seabase.core.cli.mbl.edu/transcript/44024;http://seabase.core.cli.mbl.edu/transcript/103693
http://seabase.core.cli.mbl.edu/transcript/44024;http://seabase.core.cli.mbl.edu/transcript/27021
http://seabase.core.cli.mbl.edu/transcript/44024;http://seabase.core.cli.mbl.edu/transcript/27022
http://seabase.core.cli.mbl.edu/transcript/44024;http://seabase.core.cli.mbl.edu/transcript/72755
http://seabase.core.cli.mbl.edu/transcript/44024;http://seabase.core.cli.mbl.edu/transcript/27030
http://seabase.core.cli.mbl.edu/transcript/44024;http://seabase.core.cli.mbl.edu/transcript/47820
http://seabase.core.cli.mbl.edu/transcript/44024;http://seabase.core.cli.mbl.edu/transcript/73752
http://seabase.core.cli.mbl.edu/transcript/44024;http://seabase.core.cli.mbl.edu/transcript/47685
http://seabase.core.cli.mbl.edu/transcript/44024;http://seabase.core.cli.mbl.edu/transcript/56778
http://seabase.core.cli.mbl.edu/transcript/44024;http://seabase.core.cli.mbl.edu/transcript/66519
http://seabase.core.cli.mbl.edu/transcript/44024;http://seabase.core.cli.mbl.edu/transcript/39509
http://seabase.core.cli.mbl.edu/transcript/44024;http://seabase.core.cli.mbl.edu/transcript/12412
http://seabase.core.cli.mbl.edu/transcript/44024;http://seabase.core.cli.mbl.edu/transcript/57114
http://seabase.core.cli.mbl.edu/transcript/44024;http://seabase.core.cli.mbl.edu/transcript/100424
http://seabase.core.cli.mbl.edu/transcript/44024;http://seabase.core.cli.mbl.edu/transcript/90502
http://seabase.core.cli.mbl.edu/transcript/44024;http://seabase.core.cli.mbl.edu/transcript/90503
http://seabase.core.cli.mbl.edu/transcript/44024;http://seabase.core.cli.mbl.edu/transcript/64297
http://seabase.core.cli.mbl.edu/transcript/44024;http://seabase.core.cli.mbl.edu/transcript/109605
http://seabase.core.cli.mbl.edu/transcript/44024;http://seabase.core.cli.mbl.edu/transcript/109611
http://seabase.core.cli.mbl.edu/transcript/44024;http://seabase.core.cli.mbl.edu/transcript/109612
http://seabase.core.cli.mbl.edu/transcript/44024;http://seabase.core.cli.mbl.edu/transcript/55798
http://seabase.core.cli.mbl.edu/transcript/44024;http://seabase.core.cli.mbl.edu/transcript/5307
http://seabase.core.cli.mbl.edu/transcript/44024;http://seabase.core.cli.mbl.edu/transcript/82055
http://seabase.core.cli.mbl.edu/transcript/44024;http://seabase.core.cli.mbl.edu/transcript/40693
http://seabase.core.cli.mbl.edu/transcript/44024;http://seabase.core.cli.mbl.edu/transcript/66612
http://seabase.core.cli.mbl.edu/transcript/44024;http://seabase.core.cli.mbl.edu/transcript/13636
http://seabase.core.cli.mbl.edu/transcript/44024;http://seabase.core.cli.mbl.edu/transcript/13639
http://seabase.core.cli.mbl.edu/transcript/44024;http://seabase.core.cli.mbl.edu/transcript/13638
http://seabase.core.cli.mbl.edu/transcript/44024;http://seabase.core.cli.mbl.edu/transcript/75394
http://seabase.core.cli.mbl.edu/transcript/44024;http://seabase.core.cli.mbl.edu/transcript/101397
http://seabase.core.cli.mbl.edu/transcript/44024;http://seabase.core.cli.mbl.edu/transcript/99121
http://seabase.core.cli.mbl.edu/transcript/44024;http://seabase.core.cli.mbl.edu/transcript/76252
http://seabase.core.cli.mbl.edu/transcript/44024;http://seabase.core.cli.mbl.edu/transcript/62604
http://seabase.core.cli.mbl.edu/transcript/44024;http://seabase.core.cli.mbl.edu/transcript/62603
http://seabase.core.cli.mbl.edu/transcript/44024;http://seabase.core.cli.mbl.edu/transcript/107302
http://seabase.core.cli.mbl.edu/transcript/44024;http://seabase.core.cli.mbl.edu/transcript/76467
http://seabase.core.cli.mbl.edu/transcript/44024;http://seabase.core.cli.mbl.edu/transcript/62800
http://seabase.core.cli.mbl.edu/transcript/44024;http://seabase.core.cli.mbl.edu/transcript/46607
http://seabase.core.cli.mbl.edu/transcript/44024;http://seabase.core.cli.mbl.edu/transcript/107699
http://seabase.core.cli.mbl.edu/transcript/44024;http://seabase.core.cli.mbl.edu/transcript/107698
http://seabase.core.cli.mbl.edu/transcript/44024;http://seabase.core.cli.mbl.edu/transcript/62219
http://seabase.core.cli.mbl.edu/transcript/44024;http://seabase.core.cli.mbl.edu/transcript/31049
http://seabase.core.cli.mbl.edu/transcript/44024;http://seabase.core.cli.mbl.edu/transcript/53779
http://seabase.core.cli.mbl.edu/transcript/112888;http://seabase.core.cli.mbl.edu/transcript/112889
http://seabase.core.cli.mbl.edu/transcript/112888;http://seabase.core.cli.mbl.edu/transcript/60558
http://seabase.core.cli.mbl.edu/transcript/112888;http://seabase.core.cli.mbl.edu/transcript/40846
http://seabase.core.cli.mbl.edu/transcript/112888;http://seabase.core.cli.mbl.edu/transcript/37651
http://seabase.core.cli.mbl.edu/transcript/112889;http://seabase.core.cli.mbl.edu/transcript/60558
http://seabase.core.cli.mbl.edu/transcript/112889;http://seabase.core.cli.mbl.edu/transcript/40846
http://seabase.core.cli.mbl.edu/transcript/105114;http://seabase.core.cli.mbl.edu/transcript/52670
http://seabase.core.cli.mbl.edu/transcript/105114;http://seabase.core.cli.mbl.edu/transcript/78933
http://seabase.core.cli.mbl.edu/transcript/105114;http://seabase.core.cli.mbl.edu/transcript/47770
http://seabase.core.cli.mbl.edu/transcript/105125;http://seabase.core.cli.mbl.edu/transcript/105124
http://seabase.core.cli.mbl.edu/transcript/105125;http://seabase.core.cli.mbl.edu/transcript/70305
http://seabase.core.cli.mbl.edu/transcript/105125;http://seabase.core.cli.mbl.edu/transcript/34938
http://seabase.core.cli.mbl.edu/transcript/105125;http://seabase.core.cli.mbl.edu/transcript/78615
http://seabase.core.cli.mbl.edu/transcript/105125;http://seabase.core.cli.mbl.edu/transcript/53002
http://seabase.core.cli.mbl.edu/transcript/105125;http://seabase.core.cli.mbl.edu/transcript/43265
http://seabase.core.cli.mbl.edu/transcript/105125;http://seabase.core.cli.mbl.edu/transcript/35559
http://seabase.core.cli.mbl.edu/transcript/105125;http://seabase.core.cli.mbl.edu/transcript/71630
http://seabase.core.cli.mbl.edu/transcript/105125;http://seabase.core.cli.mbl.edu/transcript/60013
http://seabase.core.cli.mbl.edu/transcript/105125;http://seabase.core.cli.mbl.edu/transcript/60014
http://seabase.core.cli.mbl.edu/transcript/105125;http://seabase.core.cli.mbl.edu/transcript/51208
http://seabase.core.cli.mbl.edu/transcript/105125;http://seabase.core.cli.mbl.edu/transcript/59975
http://seabase.core.cli.mbl.edu/transcript/105125;http://seabase.core.cli.mbl.edu/transcript/35897
http://seabase.core.cli.mbl.edu/transcript/105125;http://seabase.core.cli.mbl.edu/transcript/51976
http://seabase.core.cli.mbl.edu/transcript/105125;http://seabase.core.cli.mbl.edu/transcript/52156
http://seabase.core.cli.mbl.edu/transcript/105125;http://seabase.core.cli.mbl.edu/transcript/59875
http://seabase.core.cli.mbl.edu/transcript/105125;http://seabase.core.cli.mbl.edu/transcript/36679
http://seabase.core.cli.mbl.edu/transcript/105125;http://seabase.core.cli.mbl.edu/transcript/59828
http://seabase.core.cli.mbl.edu/transcript/105125;http://seabase.core.cli.mbl.edu/transcript/94873
http://seabase.core.cli.mbl.edu/transcript/105125;http://seabase.core.cli.mbl.edu/transcript/59305
http://seabase.core.cli.mbl.edu/transcript/105125;http://seabase.core.cli.mbl.edu/transcript/33570
http://seabase.core.cli.mbl.edu/transcript/105125;http://seabase.core.cli.mbl.edu/transcript/33637
http://seabase.core.cli.mbl.edu/transcript/105125;http://seabase.core.cli.mbl.edu/transcript/41446
http://seabase.core.cli.mbl.edu/transcript/105125;http://seabase.core.cli.mbl.edu/transcript/41053
http://seabase.core.cli.mbl.edu/transcript/105125;http://seabase.core.cli.mbl.edu/transcript/41052
http://seabase.core.cli.mbl.edu/transcript/105125;http://seabase.core.cli.mbl.edu/transcript/33308
http://seabase.core.cli.mbl.edu/transcript/105125;http://seabase.core.cli.mbl.edu/transcript/111563
http://seabase.core.cli.mbl.edu/transcript/105125;http://seabase.core.cli.mbl.edu/transcript/34130
http://seabase.core.cli.mbl.edu/transcript/105125;http://seabase.core.cli.mbl.edu/transcript/104412
http://seabase.core.cli.mbl.edu/transcript/105125;http://seabase.core.cli.mbl.edu/transcript/80998
http://seabase.core.cli.mbl.edu/transcript/105125;http://seabase.core.cli.mbl.edu/transcript/34803
http://seabase.core.cli.mbl.edu/transcript/105125;http://seabase.core.cli.mbl.edu/transcript/118815
http://seabase.core.cli.mbl.edu/transcript/105125;http://seabase.core.cli.mbl.edu/transcript/42228
http://seabase.core.cli.mbl.edu/transcript/105125;http://seabase.core.cli.mbl.edu/transcript/42229
http://seabase.core.cli.mbl.edu/transcript/105125;http://seabase.core.cli.mbl.edu/transcript/47820
http://seabase.core.cli.mbl.edu/transcript/105125;http://seabase.core.cli.mbl.edu/transcript/21929
http://seabase.core.cli.mbl.edu/transcript/105125;http://seabase.core.cli.mbl.edu/transcript/21930
http://seabase.core.cli.mbl.edu/transcript/105125;http://seabase.core.cli.mbl.edu/transcript/47704
http://seabase.core.cli.mbl.edu/transcript/105125;http://seabase.core.cli.mbl.edu/transcript/73899
http://seabase.core.cli.mbl.edu/transcript/105125;http://seabase.core.cli.mbl.edu/transcript/83933
http://seabase.core.cli.mbl.edu/transcript/105125;http://seabase.core.cli.mbl.edu/transcript/65373
http://seabase.core.cli.mbl.edu/transcript/105125;http://seabase.core.cli.mbl.edu/transcript/83787
http://seabase.core.cli.mbl.edu/transcript/105125;http://seabase.core.cli.mbl.edu/transcript/118086
http://seabase.core.cli.mbl.edu/transcript/105125;http://seabase.core.cli.mbl.edu/transcript/64766
http://seabase.core.cli.mbl.edu/transcript/105125;http://seabase.core.cli.mbl.edu/transcript/64873
http://seabase.core.cli.mbl.edu/transcript/105125;http://seabase.core.cli.mbl.edu/transcript/64872
http://seabase.core.cli.mbl.edu/transcript/105125;http://seabase.core.cli.mbl.edu/transcript/100424
http://seabase.core.cli.mbl.edu/transcript/105125;http://seabase.core.cli.mbl.edu/transcript/48683
http://seabase.core.cli.mbl.edu/transcript/105125;http://seabase.core.cli.mbl.edu/transcript/55553
http://seabase.core.cli.mbl.edu/transcript/105125;http://seabase.core.cli.mbl.edu/transcript/90501
http://seabase.core.cli.mbl.edu/transcript/105125;http://seabase.core.cli.mbl.edu/transcript/90502
http://seabase.core.cli.mbl.edu/transcript/105125;http://seabase.core.cli.mbl.edu/transcript/90503
http://seabase.core.cli.mbl.edu/transcript/105125;http://seabase.core.cli.mbl.edu/transcript/67332
http://seabase.core.cli.mbl.edu/transcript/105125;http://seabase.core.cli.mbl.edu/transcript/109605
http://seabase.core.cli.mbl.edu/transcript/105125;http://seabase.core.cli.mbl.edu/transcript/40693
http://seabase.core.cli.mbl.edu/transcript/105125;http://seabase.core.cli.mbl.edu/transcript/13637
http://seabase.core.cli.mbl.edu/transcript/105125;http://seabase.core.cli.mbl.edu/transcript/13636
http://seabase.core.cli.mbl.edu/transcript/105125;http://seabase.core.cli.mbl.edu/transcript/13639
http://seabase.core.cli.mbl.edu/transcript/105125;http://seabase.core.cli.mbl.edu/transcript/13638
http://seabase.core.cli.mbl.edu/transcript/105125;http://seabase.core.cli.mbl.edu/transcript/75394
http://seabase.core.cli.mbl.edu/transcript/105125;http://seabase.core.cli.mbl.edu/transcript/90982
http://seabase.core.cli.mbl.edu/transcript/105125;http://seabase.core.cli.mbl.edu/transcript/67053
http://seabase.core.cli.mbl.edu/transcript/105125;http://seabase.core.cli.mbl.edu/transcript/62988
http://seabase.core.cli.mbl.edu/transcript/105125;http://seabase.core.cli.mbl.edu/transcript/98822
http://seabase.core.cli.mbl.edu/transcript/105125;http://seabase.core.cli.mbl.edu/transcript/93515
http://seabase.core.cli.mbl.edu/transcript/105125;http://seabase.core.cli.mbl.edu/transcript/32047
http://seabase.core.cli.mbl.edu/transcript/105125;http://seabase.core.cli.mbl.edu/transcript/62673
http://seabase.core.cli.mbl.edu/transcript/105125;http://seabase.core.cli.mbl.edu/transcript/76789
http://seabase.core.cli.mbl.edu/transcript/105125;http://seabase.core.cli.mbl.edu/transcript/92265
http://seabase.core.cli.mbl.edu/transcript/105125;http://seabase.core.cli.mbl.edu/transcript/53388
http://seabase.core.cli.mbl.edu/transcript/105125;http://seabase.core.cli.mbl.edu/transcript/92264
http://seabase.core.cli.mbl.edu/transcript/105125;http://seabase.core.cli.mbl.edu/transcript/38130
http://seabase.core.cli.mbl.edu/transcript/105125;http://seabase.core.cli.mbl.edu/transcript/53743
http://seabase.core.cli.mbl.edu/transcript/105125;http://seabase.core.cli.mbl.edu/transcript/46996
http://seabase.core.cli.mbl.edu/transcript/105125;http://seabase.core.cli.mbl.edu/transcript/46995
http://seabase.core.cli.mbl.edu/transcript/105125;http://seabase.core.cli.mbl.edu/transcript/62219
http://seabase.core.cli.mbl.edu/transcript/105125;http://seabase.core.cli.mbl.edu/transcript/47054
http://seabase.core.cli.mbl.edu/transcript/105125;http://seabase.core.cli.mbl.edu/transcript/46152
http://seabase.core.cli.mbl.edu/transcript/105125;http://seabase.core.cli.mbl.edu/transcript/92875
http://seabase.core.cli.mbl.edu/transcript/105125;http://seabase.core.cli.mbl.edu/transcript/92881
http://seabase.core.cli.mbl.edu/transcript/105125;http://seabase.core.cli.mbl.edu/transcript/46317
http://seabase.core.cli.mbl.edu/transcript/105125;http://seabase.core.cli.mbl.edu/transcript/38710
http://seabase.core.cli.mbl.edu/transcript/105124;http://seabase.core.cli.mbl.edu/transcript/70305
